metricDescriptorId,datetime,max,avg,min,count,physicalQuantity,axis,source,statisticalProcessing,parametro
668febb557480af249f91abd,2024-09-03T22:31:50.000Z,2.6950528621673584,0.601425975561142,0.0134842926636338,9,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-04T00:01:50.000Z,3.132079124450684,1.4484583094082255,0.0098302019760012,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-06T00:01:50.000Z,3.010249376296997,1.4212959855827243,0.0097896801307797,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-08T00:01:50.000Z,2.939613342285156,1.570896191697102,0.0108009474352002,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-10T00:01:50.000Z,2.930506944656372,1.6161493196264438,0.0120241837576031,282,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-12T00:03:12.000Z,3.030787229537964,1.4622222297152296,0.0103346705436706,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-14T00:03:12.000Z,2.862832307815552,1.1664144356858792,0.011210105381906,286,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-16T00:09:12.000Z,3.0546882152557373,1.6579134186807398,0.0098302131518721,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-18T00:09:12.000Z,2.7784152030944824,0.9038442622857272,0.01003850530833,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-20T00:09:12.000Z,3.012708902359009,1.3397740023079472,0.0098302159458398,284,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-22T00:04:48.000Z,2.760731935501098,0.5724663176418593,0.0098031908273696,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-24T00:04:48.000Z,2.887404441833496,0.3900457061503807,0.0098302122205495,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-26T00:04:48.000Z,3.0252761840820312,1.3569901952287182,0.0110053000971674,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-28T00:04:48.000Z,2.9754838943481445,1.3400367352216382,0.0095461774617433,283,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-09-30T00:08:15.000Z,2.8705108165740967,0.2949946774428503,0.019197279587388,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-01T00:08:15.000Z,2.7067384719848637,0.9360936900524244,0.0136863999068737,146,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-02T00:02:28.000Z,3.1193957328796387,1.5384078230353124,0.0092897946015,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-04T00:02:28.000Z,3.089393138885498,1.4203677828866546,0.010296138934791,286,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-06T00:09:43.000Z,2.814026117324829,0.3543697859060006,0.0087312282994389,287,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-08T00:05:17.000Z,2.726229190826416,0.0429678173515842,0.0103320823982357,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-10T00:05:17.000Z,0.0261629465967416,0.0235567778193702,0.0201991144567728,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-12T00:05:17.000Z,0.0272037144750356,0.0248280520835477,0.022058742120862,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-14T00:05:17.000Z,3.0591881275177,0.6173585060266001,0.0097544286400079,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-16T00:05:17.000Z,3.1979997158050537,1.378787925628583,0.0092698447406291,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-18T00:05:17.000Z,3.0414559841156006,1.4265142994764677,0.0114893177524209,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-20T00:05:17.000Z,3.102943181991577,1.2399274055047285,0.0108131607994437,281,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-22T00:08:11.000Z,3.010835886001587,1.569328517129179,0.0100858937948942,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-24T00:08:11.000Z,3.039150714874268,1.2161940181556727,0.0097896726801991,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-26T00:08:11.000Z,3.17767071723938,1.2843502863640122,0.0108082080259919,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-28T00:08:11.000Z,2.998246431350708,1.0478523116228946,0.0103320823982357,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-10-30T00:08:11.000Z,2.9018142223358154,0.8967988809033867,0.0102961342781782,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-11-01T00:08:11.000Z,2.8261935710906982,0.0541300372505146,0.0234370101243257,144,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91abd,2024-11-02T00:08:11.000Z,2.854554891586304,0.243562837521876,0.0123139843344688,93,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb557480af249f91ac9,2024-09-03T22:31:50.000Z,1.8278334140777588,0.5166671174681849,0.0244822781533002,9,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-04T00:01:50.000Z,4.185755729675293,1.2847580674634729,0.0222332831472158,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-06T00:01:50.000Z,2.677286148071289,1.2364574394143548,0.0147383576259016,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-08T00:01:50.000Z,3.1327099800109863,1.400059403961576,0.0243402738124132,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-10T00:01:50.000Z,3.4705872535705566,1.4332859780282734,0.0242134500294923,282,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-12T00:03:12.000Z,3.5174572467803955,1.3005197818468637,0.0222683474421501,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-14T00:03:12.000Z,3.4017651081085205,1.037067555708459,0.013270441442728,286,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-16T00:09:12.000Z,3.2698183059692383,1.468820888270986,0.0218352358788251,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-18T00:09:12.000Z,3.566267967224121,0.7964257917353987,0.0133361350744962,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-20T00:09:12.000Z,3.28181791305542,1.1991424681159708,0.0201692394912242,284,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-22T00:04:48.000Z,3.679192781448364,0.5168719880586852,0.0134963626042008,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-24T00:04:48.000Z,3.06828236579895,0.3448779409389115,0.0123909628018736,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-26T00:04:48.000Z,3.315145254135132,1.200981586321076,0.0155707048252224,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-28T00:04:48.000Z,3.3639533519744877,1.1740606728737166,0.0142301386222243,283,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-09-30T00:08:15.000Z,2.667387008666992,0.2541699611659472,0.0129348458722233,144,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-01T00:08:15.000Z,3.059959888458252,0.841057034828126,0.0138785783201456,146,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-02T00:02:28.000Z,3.194882869720459,1.3303253470350884,0.0178427565842866,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-04T00:02:28.000Z,3.43745493888855,1.229577129283412,0.0171192437410354,286,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-06T00:09:43.000Z,2.5518174171447754,0.3071582999294591,0.0134521266445517,287,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-08T00:05:17.000Z,4.167909622192383,0.0452038161068533,0.0139024462550878,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-10T00:05:17.000Z,0.0208674781024456,0.0176612585200928,0.0140877114608883,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-12T00:05:17.000Z,0.0222723986953496,0.0187161724057255,0.0154645945876836,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-14T00:05:17.000Z,2.677252531051636,0.5326110364726951,0.0160654950886964,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-16T00:05:17.000Z,3.0260274410247803,1.2273909494073854,0.0189131535589694,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-18T00:05:17.000Z,3.022292375564575,1.2456090173153724,0.0192683078348636,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-20T00:05:17.000Z,3.273290634155273,1.0874354022047965,0.0154251093044877,281,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-22T00:08:11.000Z,3.10108494758606,1.3291507321862608,0.0183674246072769,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-24T00:08:11.000Z,2.968526840209961,1.0543296221876517,0.0209977310150861,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-26T00:08:11.000Z,2.756943941116333,1.0821029663331705,0.0161696448922157,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-28T00:08:11.000Z,2.8750388622283936,0.9133627565267184,0.0140557745471596,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-10-30T00:08:11.000Z,2.998291015625,0.7616803306639971,0.0136638795956969,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-11-01T00:08:11.000Z,2.6285624504089355,0.0422226772514275,0.014188190922141,144,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb557480af249f91ac9,2024-11-02T00:08:11.000Z,2.679174423217773,0.2186531956077262,0.0151967369019985,93,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb357480af249f913de,2024-09-03T22:34:46.000Z,18.34299659729004,6.3062084847026405,0.3264979720115661,9,velocity,x,dynamox-dyna-logger,rms,velocity_x
668febb357480af249f913de,2024-09-04T00:04:46.000Z,36.87454605102539,8.627485230823773,0.1102704405784607,288,velocity,x,dynamox-dyna-logger,rms,velocity_x
668febb357480af249f913de,2024-09-06T00:04:46.000Z,26.976791381835938,9.60700022167804,0.0742230862379074,114,velocity,x,dynamox-dyna-logger,rms,velocity_x
668febb357480af249f913e9,2024-09-03T22:34:46.000Z,21.915285110473636,7.797898567385143,0.1741423606872558,9,velocity,y,dynamox-dyna-logger,rms,velocity_y
668febb357480af249f913e9,2024-09-04T00:04:46.000Z,39.11125564575195,12.382291471844333,0.1714905500411987,288,velocity,y,dynamox-dyna-logger,rms,velocity_y
668febb357480af249f913e9,2024-09-06T00:04:46.000Z,44.23589324951172,13.511801574836698,0.1986315697431564,114,velocity,y,dynamox-dyna-logger,rms,velocity_y
668febb357480af249f913f5,2024-09-03T22:34:46.000Z,19.65715980529785,8.553251561191347,0.306183785200119,9,velocity,z,dynamox-dyna-logger,rms,velocity_z
668febb357480af249f913f5,2024-09-04T00:04:46.000Z,60.142459869384766,13.984217612900668,0.2754466235637665,288,velocity,z,dynamox-dyna-logger,rms,velocity_z
668febb357480af249f913f5,2024-09-06T00:04:46.000Z,77.46798706054688,15.199924031370564,0.3083715736865997,114,velocity,z,dynamox-dyna-logger,rms,velocity_z
668febb357480af249f91400,2024-09-03T22:34:46.000Z,85.09841918945312,78.83382924397786,71.62928009033203,9,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668febb357480af249f91400,2024-09-04T00:04:46.000Z,90.89303588867188,81.06066094504462,62.14961624145508,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668febb357480af249f91400,2024-09-06T00:04:46.000Z,90.36431121826172,78.60316114955478,48.70718002319336,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668febb357480af249f91400,2024-09-08T00:04:46.000Z,87.88624572753906,80.25212644206152,61.7757682800293,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668febb357480af249f91400,2024-09-10T00:04:46.000Z,89.4136734008789,81.39991806586262,66.14976501464844,247,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668febb357480af249f9140b,2024-09-03T22:34:46.000Z,3.275521755218506,1.0950753918538492,0.0231371819972991,9,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668febb357480af249f9140b,2024-09-04T00:04:46.000Z,4.076175212860107,1.7223873738095992,0.0117049263790249,288,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668febb357480af249f9140b,2024-09-06T00:04:46.000Z,3.70380973815918,1.860666386007021,0.0127411633729934,114,acceleration,x,dynamox-dyna-logger,rms,acceleration_x
668febb357480af249f91421,2024-09-03T22:34:46.000Z,3.20485782623291,1.0651183204932346,0.017246525734663,9,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb357480af249f91421,2024-09-04T00:04:46.000Z,4.240911483764648,1.8428010839690816,0.0144350379705429,288,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb357480af249f91421,2024-09-06T00:04:46.000Z,4.698010444641113,1.9091111417336943,0.0157053880393505,114,acceleration,y,dynamox-dyna-logger,rms,acceleration_y
668febb357480af249f91432,2024-09-03T22:34:46.000Z,3.018646240234375,1.0089006138344605,0.0304183755069971,9,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb357480af249f91432,2024-09-04T00:04:46.000Z,4.236868381500244,1.6530980365480192,0.0281173400580883,288,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668febb357480af249f91432,2024-09-06T00:04:46.000Z,3.5600311756134038,1.776544489080838,0.0302732400596141,114,acceleration,z,dynamox-dyna-logger,rms,acceleration_z
668ff6e757480af2491a727c,2024-09-03T22:39:51.000Z,70.17127990722656,65.18548117743597,60.03471374511719,9,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-04T00:09:51.000Z,75.50659942626953,64.71674655543433,54.93438720703125,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-06T00:09:51.000Z,73.2154541015625,62.67309195465512,46.1650276184082,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-08T00:09:51.000Z,72.12596130371094,65.27757109536066,56.31227493286133,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-10T00:09:51.000Z,73.82963562011719,66.1517059081814,53.91966247558594,281,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-12T00:05:28.000Z,72.89501953125,64.08666004074945,54.80086898803711,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-14T00:05:28.000Z,75.1861572265625,61.650842026397065,40.397117614746094,286,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-16T00:08:18.000Z,75.46387481689453,65.6091369787852,54.59258270263672,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-18T00:08:18.000Z,72.78286743164062,53.94905349281099,31.48889923095703,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-20T00:08:18.000Z,71.02044677734375,63.75126677499691,52.70199203491211,284,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-22T00:02:28.000Z,68.7613525390625,46.669699927171074,30.35133934020996,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-24T00:02:28.000Z,66.65178680419922,41.62563409407934,28.877317428588867,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-26T00:02:28.000Z,72.96444702148438,60.19473006990221,37.598609924316406,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-28T00:02:28.000Z,72.93240356445312,61.850177967802,41.54535675048828,282,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-09-30T00:02:33.000Z,69.4502944946289,41.86850431230333,27.64896583557129,144,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-01T00:02:33.000Z,67.63446807861328,55.310174341802,33.94560241699219,143,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-02T00:01:29.000Z,77.15151977539062,65.90005452103085,53.18799209594727,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-04T00:01:29.000Z,75.4692153930664,63.2472790634423,46.10093688964844,285,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-06T00:05:25.000Z,72.76150512695312,42.44162366125319,27.392614364624023,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-08T00:05:25.000Z,35.478370666503906,28.75322135951784,26.383230209350582,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-10T00:05:25.000Z,31.606393814086918,29.614662018087174,28.001449584960938,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-12T00:05:25.000Z,30.75722885131836,28.697867651780445,25.902570724487305,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-14T00:05:25.000Z,73.01785278320312,46.77601243389977,27.664987564086918,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-16T00:05:25.000Z,73.16204833984375,60.87128758430481,45.61493682861328,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
668ff6e757480af2491a727c,2024-10-18T00:05:25.000Z,71.3996353149414,60.99823953045739,48.765926361083984,288,temperature,,dynamox-dyna-logger,,temperature graus Celsius
